,Score,Accuracy,,Seq,Rows,Train Size,,,,,,,
1303,-0.50795596,0.594444444,,2,"210,000",0.3,,,,,,,
1304,-0.466062314,0.609111111,,2,"210,000",0.35,,,,,,,
1305,-0.321733538,0.628888889,,2,"210,000",0.4,,,,,,,
1306,-0.196639719,0.649111111,,2,"210,000",0.45,,,,,,,
1307,-0.142579444,0.652222222,,2,"210,000",0.5,,,,,,,
1308,-0.649748081,0.586666667,,2,"220,000",0.25,,,,,,,
1309,-0.569887667,0.594222222,,2,"220,000",0.3,,,,,,,
1310,-0.435522458,0.612444444,,2,"220,000",0.35,,,,,,,
1311,-0.313151654,0.625777778,,2,"220,000",0.4,,,,,,,
1312,-0.168633928,0.646666667,,2,"220,000",0.45,,,,,,,
1313,-0.158991847,0.655333333,,2,"220,000",0.5,,,,,,,
1314,-0.624600066,0.583555556,,2,"230,000",0.25,,,,,,,
1315,-0.505357421,0.594888889,,2,"230,000",0.3,,,,,,,
1316,-0.418770892,0.598,,2,"230,000",0.35,,,,,,,
1317,-0.351643727,0.623555556,,2,"230,000",0.4,,,,,,,
1318,-0.139114335,0.644666667,,2,"230,000",0.45,,,,,,,
1319,-0.152466357,0.649777778,,2,"230,000",0.5,,,,,,,
1320,-0.577831132,0.582444444,,2,"240,000",0.25,,,,,,,
1321,-0.527811153,0.592666667,,2,"240,000",0.3,,,,,,,
1322,-0.473202192,0.611111111,,2,"240,000",0.35,,,,,,,
1323,-0.312381758,0.629777778,,2,"240,000",0.4,,,,,,,
1324,-0.160373383,0.639333333,,2,"240,000",0.45,,,,,,,
1325,-0.195960073,0.648222222,,2,"240,000",0.5,,,,,,,
1326,-0.649781053,0.585333333,,2,"250,000",0.25,,,,,,,
1327,-0.516227811,0.591555556,,2,"250,000",0.3,,,,,,,
1328,-0.44134675,0.604666667,,2,"250,000",0.35,,,,,,,
1329,-0.326415051,0.628888889,,2,"250,000",0.4,,,,,,,
1330,-0.200164121,0.646222222,,2,"250,000",0.45,,,,,,,
1331,-0.174030606,0.651777778,,2,"250,000",0.5,,,,,,,
1332,-0.614692439,0.576222222,,2,"260,000",0.25,,,,,,,
1333,-0.589371509,0.593111111,,2,"260,000",0.3,,,,,,,
1334,-0.431265012,0.605777778,,2,"260,000",0.35,,,,,,,
1335,-0.321285889,0.632,,2,"260,000",0.4,,,,,,,
1336,-0.179718343,0.643555556,,2,"260,000",0.45,,,,,,,
1337,-0.210942636,0.651333333,,2,"260,000",0.5,,,,,,,
1338,-0.633339772,0.585111111,,2,"270,000",0.25,,,,,,,
1339,-0.477866403,0.594666667,,2,"270,000",0.3,,,,,,,
1340,-0.426380651,0.614666667,,2,"270,000",0.35,,,,,,,
1341,-0.319495144,0.631555556,,2,"270,000",0.4,,,,,,,
1342,-0.184673835,0.642444444,,2,"270,000",0.45,,,,,,,
1343,-0.157492379,0.652222222,,2,"270,000",0.5,,,,,,,
1344,-0.591715524,0.58,,2,"280,000",0.25,,,,,,,
1345,-0.490409042,0.596666667,,2,"280,000",0.3,,,,,,,
1346,-0.472826745,0.615111111,,2,"280,000",0.35,,,,,,,
1347,-0.348839804,0.628888889,,2,"280,000",0.4,,,,,,,
1348,-0.212726289,0.642666667,,2,"280,000",0.45,,,,,,,
1349,-0.207677309,0.650444444,,2,"280,000",0.5,,,,,,,
1350,-0.625360574,0.583555556,,2,"290,000",0.25,,,,,,,
1351,-0.526205514,0.591555556,,2,"290,000",0.3,,,,,,,
1352,-0.394258775,0.607777778,,2,"290,000",0.35,,,,,,,
1353,-0.345707119,0.629777778,,2,"290,000",0.4,,,,,,,
1354,-0.178686303,0.642444444,,2,"290,000",0.45,,,,,,,
1355,-0.209170604,0.656222222,,2,"290,000",0.5,,,,,,,
1356,-0.58729731,0.588222222,,2,"300,000",0.25,,,,,,,
1357,-0.542435709,0.592666667,,2,"300,000",0.3,,,,,,,
1358,-0.396369835,0.612666667,,2,"300,000",0.35,,,,,,,
1359,-0.323946472,0.624444444,,2,"300,000",0.4,,,,,,,
1360,-0.187695128,0.636444444,,2,"300,000",0.45,,,,,,,
1361,-0.184968645,0.651111111,,2,"300,000",0.5,,,,,,,
1362,-0.654120077,0.582888889,,2,"310,000",0.25,,,,,,,
1363,-0.540075293,0.591111111,,2,"310,000",0.3,,,,,,,
1364,-0.438881279,0.613333333,,2,"310,000",0.35,,,,,,,
1365,-0.352747795,0.625777778,,2,"310,000",0.4,,,,,,,
1366,-0.183177486,0.635777778,,2,"310,000",0.45,,,,,,,
1367,-0.143929401,0.654,,2,"310,000",0.5,,,,,,,
1368,-0.598472089,0.581555556,,2,"320,000",0.25,,,,,,,
1369,-0.474749275,0.592,,2,"320,000",0.3,,,,,,,
1370,-0.390096433,0.617333333,,2,"320,000",0.35,,,,,,,
1371,-0.293336845,0.632222222,,2,"320,000",0.4,,,,,,,
1372,-0.193353413,0.639333333,,2,"320,000",0.45,,,,,,,
1373,-0.14898273,0.65,,2,"320,000",0.5,,,,,,,
1374,-0.642536894,0.578222222,,2,"330,000",0.25,,,,,,,
1375,-0.55424228,0.596,,2,"330,000",0.3,,,,,,,
1376,-0.429716101,0.605777778,,2,"330,000",0.35,,,,,,,
1377,-0.316023119,0.628888889,,2,"330,000",0.4,,,,,,,
1378,-0.158181991,0.643555556,,2,"330,000",0.45,,,,,,,
1379,-0.18940399,0.657555556,,2,"330,000",0.5,,,,,,,
1380,-0.618467462,0.582,,2,"340,000",0.25,,,,,,,
1381,-0.543579512,0.592666667,,2,"340,000",0.3,,,,,,,
1382,-0.419936591,0.614222222,,2,"340,000",0.35,,,,,,,
1383,-0.405429688,0.621777778,,2,"340,000",0.4,,,,,,,
1384,-0.160518346,0.64,,2,"340,000",0.45,,,,,,,
1385,-0.199853519,0.648888889,,2,"340,000",0.5,,,,,,,
1386,-0.595139625,0.584222222,,2,"350,000",0.25,,,,,,,
1387,-0.573084327,0.591555556,,2,"350,000",0.3,,,,,,,
1388,-0.41512196,0.613333333,,2,"350,000",0.35,,,,,,,
1389,-0.323545625,0.626888889,,2,"350,000",0.4,,,,,,,
1390,-0.227392233,0.634444444,,2,"350,000",0.45,,,,,,,
1391,-0.189807339,0.652222222,,2,"350,000",0.5,,,,,,,
1392,-0.633251629,0.578444444,,2,"360,000",0.25,,,,,,,
1393,-0.507703336,0.595555556,,2,"360,000",0.3,,,,,,,
1394,-0.421317168,0.609111111,,2,"360,000",0.35,,,,,,,
1395,-0.347730982,0.632888889,,2,"360,000",0.4,,,,,,,
1396,-0.222919131,0.636444444,,2,"360,000",0.45,,,,,,,
1397,-0.127714369,0.650888889,,2,"360,000",0.5,,,,,,,
1398,-0.618019717,0.582666667,,2,"370,000",0.25,,,,,,,
1399,-0.508352396,0.589111111,,2,"370,000",0.3,,,,,,,
1400,-0.416348494,0.605333333,,2,"370,000",0.35,,,,,,,
1401,-0.366944772,0.623111111,,2,"370,000",0.4,,,,,,,
1402,-0.180682556,0.641333333,,2,"370,000",0.45,,,,,,,
1403,-0.183888745,0.655111111,,2,"370,000",0.5,,,,,,,
1404,-0.601057156,0.583333333,,2,"380,000",0.25,,,,,,,
1405,-0.510910794,0.598,,2,"380,000",0.3,,,,,,,
1406,-0.434062695,0.614888889,,2,"380,000",0.35,,,,,,,
1407,-0.306824795,0.619555556,,2,"380,000",0.4,,,,,,,
1408,-0.193031845,0.640444444,,2,"380,000",0.45,,,,,,,
1409,-0.185870399,0.648444444,,2,"380,000",0.5,,,,,,,
1410,-0.586320799,0.582,,2,"390,000",0.25,,,,,,,
1411,-0.54482567,0.595777778,,2,"390,000",0.3,,,,,,,
1412,-0.42101822,0.609555556,,2,"390,000",0.35,,,,,,,
1413,-0.346699801,0.630444444,,2,"390,000",0.4,,,,,,,
1414,-0.209800743,0.641777778,,2,"390,000",0.45,,,,,,,
1415,-0.169987948,0.650444444,,2,"390,000",0.5,,,,,,,
1416,-0.59248626,0.588,,2,"400,000",0.25,,,,,,,
1417,-0.477033607,0.592444444,,2,"400,000",0.3,,,,,,,
1418,-0.412883227,0.608888889,,2,"400,000",0.35,,,,,,,
1419,-0.334011085,0.627555556,,2,"400,000",0.4,,,,,,,
1420,-0.181332883,0.642888889,,2,"400,000",0.45,,,,,,,
1421,-0.158842448,0.643777778,,2,"400,000",0.5,,,,,,,
1422,-0.593099805,0.586222222,,2,"410,000",0.25,,,,,,,
1423,-0.499711542,0.584,,2,"410,000",0.3,,,,,,,
1424,-0.426128958,0.616888889,,2,"410,000",0.35,,,,,,,
1425,-0.359990998,0.624666667,,2,"410,000",0.4,,,,,,,
1426,-0.184444811,0.647111111,,2,"410,000",0.45,,,,,,,
1427,-0.175684768,0.651555556,,2,"410,000",0.5,,,,,,,
1428,-0.622615598,0.58,,2,"420,000",0.25,,,,,,,
1429,-0.546926508,0.590666667,,2,"420,000",0.3,,,,,,,
1430,-0.443125462,0.608,,2,"420,000",0.35,,,,,,,
1431,-0.317153517,0.628222222,,2,"420,000",0.4,,,,,,,
1432,-0.158282212,0.642888889,,2,"420,000",0.45,,,,,,,
1433,-0.158097134,0.659111111,,2,"420,000",0.5,,,,,,,
1434,-0.596597886,0.590222222,,2,"430,000",0.25,,,,,,,
1435,-0.522462339,0.599111111,,2,"430,000",0.3,,,,,,,
1436,-0.416355754,0.614666667,,2,"430,000",0.35,,,,,,,
1437,-0.346073417,0.629333333,,2,"430,000",0.4,,,,,,,
1438,-0.179714908,0.637555556,,2,"430,000",0.45,,,,,,,
1439,-0.196698767,0.650888889,,2,"430,000",0.5,,,,,,,
1440,-0.658583576,0.579111111,,2,"440,000",0.25,,,,,,,
1441,-0.579721827,0.593333333,,2,"440,000",0.3,,,,,,,
1442,-0.397246663,0.616444444,,2,"440,000",0.35,,,,,,,
1443,-0.319213079,0.630888889,,2,"440,000",0.4,,,,,,,
1444,-0.160780218,0.643555556,,2,"440,000",0.45,,,,,,,
1445,-0.167970376,0.654222222,,2,"440,000",0.5,,,,,,,
1446,-0.614864857,0.578222222,,2,"450,000",0.25,,,,,,,
1447,-0.552671693,0.597777778,,2,"450,000",0.3,,,,,,,
1448,-0.431304801,0.610666667,,2,"450,000",0.35,,,,,,,
1449,-0.321915413,0.624,,2,"450,000",0.4,,,,,,,
1450,-0.202833987,0.644444444,,2,"450,000",0.45,,,,,,,
1451,-0.189562025,0.653555556,,2,"450,000",0.5,,,,,,,
1452,-0.619042601,0.584666667,,2,"460,000",0.25,,,,,,,
1453,-0.513384691,0.586444444,,2,"460,000",0.3,,,,,,,
1454,-0.451088254,0.614,,2,"460,000",0.35,,,,,,,
1455,-0.308710591,0.622444444,,2,"460,000",0.4,,,,,,,
1456,-0.171547079,0.646,,2,"460,000",0.45,,,,,,,
1457,-0.218742057,0.653555556,,2,"460,000",0.5,,,,,,,
1458,-0.592316584,0.585555556,,2,"470,000",0.25,,,,,,,
1459,-0.538504439,0.588222222,,2,"470,000",0.3,,,,,,,
1460,-0.436602854,0.611555556,,2,"470,000",0.35,,,,,,,
1461,-0.332203194,0.629333333,,2,"470,000",0.4,,,,,,,
1462,-0.225307344,0.643333333,,2,"470,000",0.45,,,,,,,
1463,-0.143484516,0.650222222,,2,"470,000",0.5,,,,,,,
1464,-0.637172389,0.585333333,,2,"480,000",0.25,,,,,,,
1465,-0.505098457,0.587555556,,2,"480,000",0.3,,,,,,,
1466,-0.445379493,0.612888889,,2,"480,000",0.35,,,,,,,
1467,-0.326663263,0.624666667,,2,"480,000",0.4,,,,,,,
1468,-0.171157215,0.644444444,,2,"480,000",0.45,,,,,,,
1469,-0.159153346,0.654666667,,2,"480,000",0.5,,,,,,,
1470,-0.623130352,0.582222222,,2,"490,000",0.25,,,,,,,
1471,-0.557016928,0.590888889,,2,"490,000",0.3,,,,,,,
1472,-0.448706681,0.616888889,,2,"490,000",0.35,,,,,,,
1473,-0.325735847,0.624444444,,2,"490,000",0.4,,,,,,,
1474,-0.187469431,0.64,,2,"490,000",0.45,,,,,,,
1475,-0.174659432,0.645555556,,2,"490,000",0.5,,,,,,,
1476,-0.600229903,0.584666667,,2,"500,000",0.25,,,,,,,
1477,-0.48811256,0.582666667,,2,"500,000",0.3,,,,,,,
1478,-0.446940337,0.606666667,,2,"500,000",0.35,,,,,,,
1479,-0.347059549,0.626222222,,2,"500,000",0.4,,,,,,,
1480,-0.158988998,0.649111111,,2,"500,000",0.45,,,,,,,
1481,-0.166869895,0.659333333,,2,"500,000",0.5,,,,,,,
1482,-0.602967476,0.588222222,,2,"510,000",0.25,,,,,,,
1483,-0.528449394,0.590222222,,2,"510,000",0.3,,,,,,,
1484,-0.392807851,0.611111111,,2,"510,000",0.35,,,,,,,
1485,-0.338431041,0.625111111,,2,"510,000",0.4,,,,,,,
1486,-0.193864165,0.640444444,,2,"510,000",0.45,,,,,,,
1487,-0.142465883,0.653111111,,2,"510,000",0.5,,,,,,,
1488,-0.66472321,0.584666667,,2,"520,000",0.25,,,,,,,
1489,-0.496339626,0.593111111,,2,"520,000",0.3,,,,,,,
1490,-0.418088655,0.610222222,,2,"520,000",0.35,,,,,,,
1491,-0.333570618,0.628444444,,2,"520,000",0.4,,,,,,,
1492,-0.184503197,0.642222222,,2,"520,000",0.45,,,,,,,
1493,-0.18708686,0.649333333,,2,"520,000",0.5,,,,,,,
1494,-0.627910267,0.584666667,,2,"530,000",0.25,,,,,,,
1495,-0.528153322,0.593333333,,2,"530,000",0.3,,,,,,,
1496,-0.41743263,0.608444444,,2,"530,000",0.35,,,,,,,
1497,-0.336689813,0.622666667,,2,"530,000",0.4,,,,,,,
1498,-0.203753098,0.642888889,,2,"530,000",0.45,,,,,,,
1499,-0.141008344,0.649333333,,2,"530,000",0.5,,,,,,,
1500,-0.600922882,0.585111111,,2,"540,000",0.25,,,,,,,
1501,-0.474896902,0.590666667,,2,"540,000",0.3,,,,,,,
1502,-0.444987897,0.61,,2,"540,000",0.35,,,,,,,
1503,-0.337012623,0.623777778,,2,"540,000",0.4,,,,,,,
1504,-0.15032887,0.640888889,,2,"540,000",0.45,,,,,,,
1505,-0.148550787,0.654,,2,"540,000",0.5,,,,,,,
1506,-0.609576582,0.575111111,,2,"550,000",0.25,,,,,,,
1507,-0.522499045,0.589777778,,2,"550,000",0.3,,,,,,,
1508,-0.456741591,0.607555556,,2,"550,000",0.35,,,,,,,
1509,-0.300542281,0.633111111,,2,"550,000",0.4,,,,,,,
1510,-0.176438978,0.646444444,,2,"550,000",0.45,,,,,,,
1511,-0.169133967,0.656444444,,2,"550,000",0.5,,,,,,,
1512,-0.572192904,0.582,,2,"560,000",0.25,,,,,,,
1513,-0.509402274,0.588444444,,2,"560,000",0.3,,,,,,,
1514,-0.432001426,0.609333333,,2,"560,000",0.35,,,,,,,
1515,-0.342028061,0.627555556,,2,"560,000",0.4,,,,,,,
1516,-0.19620966,0.640444444,,2,"560,000",0.45,,,,,,,
1517,-0.176478915,0.648888889,,2,"560,000",0.5,,,,,,,
1518,-0.616089224,0.583777778,,2,"570,000",0.25,,,,,,,
1519,-0.566102284,0.593555556,,2,"570,000",0.3,,,,,,,
1520,-0.427239613,0.610888889,,2,"570,000",0.35,,,,,,,
1521,-0.308647783,0.632222222,,2,"570,000",0.4,,,,,,,
1522,-0.21955584,0.639777778,,2,"570,000",0.45,,,,,,,
1523,-0.147687916,0.649333333,,2,"570,000",0.5,,,,,,,
1524,-0.689234857,0.580444444,,2,"580,000",0.25,,,,,,,
1525,-0.538647819,0.592888889,,2,"580,000",0.3,,,,,,,
1526,-0.402813632,0.615777778,,2,"580,000",0.35,,,,,,,
1527,-0.363372702,0.627111111,,2,"580,000",0.4,,,,,,,
1528,-0.196791278,0.639555556,,2,"580,000",0.45,,,,,,,
1529,-0.190776671,0.657111111,,2,"580,000",0.5,,,,,,,
1530,-0.606972498,0.576888889,,2,"590,000",0.25,,,,,,,
1531,-0.513956611,0.598222222,,2,"590,000",0.3,,,,,,,
1532,-0.431130758,0.609777778,,2,"590,000",0.35,,,,,,,
1533,-0.368096704,0.624666667,,2,"590,000",0.4,,,,,,,
1534,-0.21235994,0.637777778,,2,"590,000",0.45,,,,,,,
1535,-0.2019994,0.651555556,,2,"590,000",0.5,,,,,,,
1536,-0.605017056,0.584888889,,2,"600,000",0.25,,,,,,,
1537,-0.475423482,0.591111111,,2,"600,000",0.3,,,,,,,
1538,-0.38484609,0.612666667,,2,"600,000",0.35,,,,,,,
1539,-0.359469973,0.628222222,,2,"600,000",0.4,,,,,,,
1540,-0.158030231,0.641777778,,2,"600,000",0.45,,,,,,,
1541,-0.16083314,0.655111111,,2,"600,000",0.5,,,,,,,
1542,-0.595873254,0.578888889,,2,"610,000",0.25,,,,,,,
1543,-0.55095894,0.590666667,,2,"610,000",0.3,,,,,,,
1544,-0.392935868,0.618888889,,2,"610,000",0.35,,,,,,,
1545,-0.34187019,0.625111111,,2,"610,000",0.4,,,,,,,
1546,-0.229271108,0.642222222,,2,"610,000",0.45,,,,,,,
1547,-0.184970104,0.650444444,,2,"610,000",0.5,,,,,,,
1548,-0.612661652,0.589111111,,2,"620,000",0.25,,,,,,,
1549,-0.532044413,0.596222222,,2,"620,000",0.3,,,,,,,
1550,-0.417827832,0.618222222,,2,"620,000",0.35,,,,,,,
1551,-0.360007124,0.626,,2,"620,000",0.4,,,,,,,
1552,-0.177799002,0.648,,2,"620,000",0.45,,,,,,,
1553,-0.147209722,0.651111111,,2,"620,000",0.5,,,,,,,
1554,-0.599415422,0.575555556,,2,"630,000",0.25,,,,,,,
1555,-0.510507424,0.599777778,,2,"630,000",0.3,,,,,,,
1556,-0.427938025,0.609777778,,2,"630,000",0.35,,,,,,,
1557,-0.354783448,0.634,,2,"630,000",0.4,,,,,,,
1558,-0.158875012,0.646222222,,2,"630,000",0.45,,,,,,,
1559,-0.164618131,0.652444444,,2,"630,000",0.5,,,,,,,
1560,-0.617559478,0.586,,2,"640,000",0.25,,,,,,,
1561,-0.511528741,0.595555556,,2,"640,000",0.3,,,,,,,
1562,-0.460947419,0.608888889,,2,"640,000",0.35,,,,,,,
1563,-0.352274972,0.627555556,,2,"640,000",0.4,,,,,,,
1564,-0.198856742,0.639555556,,2,"640,000",0.45,,,,,,,
1565,-0.182641788,0.659555556,,2,"640,000",0.5,,,,,,,
1566,-0.620391543,0.584444444,,2,"650,000",0.25,,,,,,,
1567,-0.524489006,0.597111111,,2,"650,000",0.3,,,,,,,
1568,-0.404852098,0.609555556,,2,"650,000",0.35,,,,,,,
1569,-0.330119558,0.626,,2,"650,000",0.4,,,,,,,
1570,-0.195363942,0.642666667,,2,"650,000",0.45,,,,,,,
1571,-0.152621998,0.655333333,,2,"650,000",0.5,,,,,,,
1572,-0.624049669,0.582444444,,2,"660,000",0.25,,,,,,,
1573,-0.481673462,0.590666667,,2,"660,000",0.3,,,,,,,
1574,-0.423388646,0.610222222,,2,"660,000",0.35,,,,,,,
1575,-0.332281184,0.629111111,,2,"660,000",0.4,,,,,,,
1576,-0.185043623,0.639111111,,2,"660,000",0.45,,,,,,,
1577,-0.155622908,0.653777778,,2,"660,000",0.5,,,,,,,
1578,-0.603348957,0.577777778,,2,"670,000",0.25,,,,,,,
1579,-0.583882051,0.588,,2,"670,000",0.3,,,,,,,
1580,-0.415939045,0.606666667,,2,"670,000",0.35,,,,,,,
1581,-0.306713395,0.623555556,,2,"670,000",0.4,,,,,,,
1582,-0.127832667,0.639777778,,2,"670,000",0.45,,,,,,,
1583,-0.154529423,0.649555556,,2,"670,000",0.5,,,,,,,
1584,-0.584310411,0.578444444,,2,"680,000",0.25,,,,,,,
1585,-0.521975599,0.596888889,,2,"680,000",0.3,,,,,,,
1586,-0.402626559,0.612666667,,2,"680,000",0.35,,,,,,,
1587,-0.366486379,0.622222222,,2,"680,000",0.4,,,,,,,
1588,-0.173383978,0.643555556,,2,"680,000",0.45,,,,,,,
1589,-0.150539574,0.65,,2,"680,000",0.5,,,,,,,
1590,-0.609554145,0.582888889,,2,"690,000",0.25,,,,,,,
1591,-0.522889919,0.592444444,,2,"690,000",0.3,,,,,,,
1592,-0.439063086,0.609555556,,2,"690,000",0.35,,,,,,,
1593,-0.302585284,0.628222222,,2,"690,000",0.4,,,,,,,
1594,-0.18308015,0.644222222,,2,"690,000",0.45,,,,,,,
1595,-0.143624732,0.656,,2,"690,000",0.5,,,,,,,
1596,-0.605880669,0.582444444,,2,"700,000",0.25,,,,,,,
1597,-0.572642424,0.588666667,,2,"700,000",0.3,,,,,,,
1598,-0.408997539,0.607111111,,2,"700,000",0.35,,,,,,,
1599,-0.365510847,0.627777778,,2,"700,000",0.4,,,,,,,
1600,-0.156424307,0.641555556,,2,"700,000",0.45,,,,,,,
1601,-0.199183787,0.649111111,,2,"700,000",0.5,,,,,,,
1602,-0.600859142,0.581111111,,2,"710,000",0.25,,,,,,,
1603,-0.517356279,0.588222222,,2,"710,000",0.3,,,,,,,
1604,-0.413338978,0.609777778,,2,"710,000",0.35,,,,,,,
1605,-0.29319267,0.628444444,,2,"710,000",0.4,,,,,,,
1606,-0.221256904,0.644222222,,2,"710,000",0.45,,,,,,,
1607,-0.159084094,0.652888889,,2,"710,000",0.5,,,,,,,
1608,-0.642745709,0.587333333,,2,"720,000",0.25,,,,,,,
1609,-0.472191257,0.587111111,,2,"720,000",0.3,,,,,,,
1610,-0.411822324,0.608,,2,"720,000",0.35,,,,,,,
1611,-0.322168477,0.626888889,,2,"720,000",0.4,,,,,,,
1612,-0.175333936,0.644444444,,2,"720,000",0.45,,,,,,,
1613,-0.166249706,0.650888889,,2,"720,000",0.5,,,,,,,
1614,-0.663687598,0.576888889,,2,"730,000",0.25,,,,,,,
1615,-0.496971642,0.587777778,,2,"730,000",0.3,,,,,,,
1616,-0.378909677,0.607111111,,2,"730,000",0.35,,,,,,,
1617,-0.325518188,0.631111111,,2,"730,000",0.4,,,,,,,
1618,-0.180090815,0.640444444,,2,"730,000",0.45,,,,,,,
1619,-0.183206949,0.656222222,,2,"730,000",0.5,,,,,,,
1620,-0.622755164,0.587111111,,2,"740,000",0.25,,,,,,,
1621,-0.529835364,0.594444444,,2,"740,000",0.3,,,,,,,
1622,-0.423510071,0.612444444,,2,"740,000",0.35,,,,,,,
1623,-0.31742248,0.631555556,,2,"740,000",0.4,,,,,,,
1624,-0.153169862,0.646444444,,2,"740,000",0.45,,,,,,,
1625,-0.161030556,0.654666667,,2,"740,000",0.5,,,,,,,
1626,-0.587799046,0.583777778,,2,"750,000",0.25,,,,,,,
1627,-0.545529221,0.594666667,,2,"750,000",0.3,,,,,,,
1628,-0.452315389,0.606666667,,2,"750,000",0.35,,,,,,,
1629,-0.340360438,0.626222222,,2,"750,000",0.4,,,,,,,
1630,-0.164871366,0.650666667,,2,"750,000",0.45,,,,,,,
1631,-0.179246232,0.658222222,,2,"750,000",0.5,,,,,,,
1632,-0.603224885,0.589555556,,2,"760,000",0.25,,,,,,,
1633,-0.600096563,0.591111111,,2,"760,000",0.3,,,,,,,
1634,-0.418943062,0.614666667,,2,"760,000",0.35,,,,,,,
1635,-0.345096691,0.631555556,,2,"760,000",0.4,,,,,,,
1636,-0.166536137,0.639333333,,2,"760,000",0.45,,,,,,,
1637,-0.188195395,0.651111111,,2,"760,000",0.5,,,,,,,
1638,-0.636728952,0.587111111,,2,"770,000",0.25,,,,,,,
1639,-0.489620957,0.592222222,,2,"770,000",0.3,,,,,,,
1640,-0.45797579,0.608,,2,"770,000",0.35,,,,,,,
1641,-0.366658851,0.631333333,,2,"770,000",0.4,,,,,,,
1642,-0.17817896,0.643333333,,2,"770,000",0.45,,,,,,,
1643,-0.182761201,0.650888889,,2,"770,000",0.5,,,,,,,
1644,-0.56530035,0.583777778,,2,"780,000",0.25,,,,,,,
1645,-0.520888575,0.592222222,,2,"780,000",0.3,,,,,,,
1646,-0.429181921,0.610444444,,2,"780,000",0.35,,,,,,,
1647,-0.311031275,0.626666667,,2,"780,000",0.4,,,,,,,
1648,-0.179543018,0.646222222,,2,"780,000",0.45,,,,,,,
1649,-0.208125068,0.652,,2,"780,000",0.5,,,,,,,
1650,-0.597916356,0.581333333,,2,"790,000",0.25,,,,,,,
1651,-0.516345468,0.597111111,,2,"790,000",0.3,,,,,,,
1652,-0.435734406,0.607777778,,2,"790,000",0.35,,,,,,,
1653,-0.335758823,0.630444444,,2,"790,000",0.4,,,,,,,
1654,-0.226320239,0.642666667,,2,"790,000",0.45,,,,,,,
1655,-0.147690971,0.650444444,,2,"790,000",0.5,,,,,,,
1656,-0.648353146,0.583777778,,2,"800,000",0.25,,,,,,,
1657,-0.480777978,0.588222222,,2,"800,000",0.3,,,,,,,
1658,-0.410634591,0.61,,2,"800,000",0.35,,,,,,,
1659,-0.337778,0.629111111,,2,"800,000",0.4,,,,,,,
1660,-0.205340929,0.641111111,,2,"800,000",0.45,,,,,,,
1661,-0.162057758,0.650222222,,2,"800,000",0.5,,,,,,,
1662,-0.602774458,0.586222222,,2,"810,000",0.25,,,,,,,
1663,-0.521429024,0.590888889,,2,"810,000",0.3,,,,,,,
1664,-0.418214226,0.616888889,,2,"810,000",0.35,,,,,,,
1665,-0.35275171,0.630444444,,2,"810,000",0.4,,,,,,,
1666,-0.194814447,0.639555556,,2,"810,000",0.45,,,,,,,
1667,-0.214439814,0.648666667,,2,"810,000",0.5,,,,,,,
1668,-0.603129511,0.587333333,,2,"820,000",0.25,,,,,,,
1669,-0.524976717,0.598444444,,2,"820,000",0.3,,,,,,,
1670,-0.441679167,0.611777778,,2,"820,000",0.35,,,,,,,
1671,-0.303359934,0.624666667,,2,"820,000",0.4,,,,,,,
1672,-0.18346434,0.648222222,,2,"820,000",0.45,,,,,,,
1673,-0.192274201,0.653555556,,2,"820,000",0.5,,,,,,,
1674,-0.630875672,0.580666667,,2,"830,000",0.25,,,,,,,
1675,-0.520151315,0.596,,2,"830,000",0.3,,,,,,,
1676,-0.442398718,0.613555556,,2,"830,000",0.35,,,,,,,
1677,-0.279065919,0.629555556,,2,"830,000",0.4,,,,,,,
1678,-0.192899757,0.642,,2,"830,000",0.45,,,,,,,
1679,-0.216753169,0.654222222,,2,"830,000",0.5,,,,,,,
1680,-0.619067553,0.581777778,,2,"840,000",0.25,,,,,,,
1681,-0.547406123,0.595555556,,2,"840,000",0.3,,,,,,,
1682,-0.432134708,0.603777778,,2,"840,000",0.35,,,,,,,
1683,-0.321744501,0.631333333,,2,"840,000",0.4,,,,,,,
1684,-0.188265492,0.637555556,,2,"840,000",0.45,,,,,,,
1685,-0.168564491,0.650888889,,2,"840,000",0.5,,,,,,,
1686,-0.633182593,0.578444444,,2,"850,000",0.25,,,,,,,
1687,-0.496039977,0.594666667,,2,"850,000",0.3,,,,,,,
1688,-0.448214529,0.611777778,,2,"850,000",0.35,,,,,,,
1689,-0.36961269,0.627555556,,2,"850,000",0.4,,,,,,,
1690,-0.181829032,0.641333333,,2,"850,000",0.45,,,,,,,
1691,-0.168528411,0.655111111,,2,"850,000",0.5,,,,,,,
1692,-0.566834891,0.581333333,,2,"860,000",0.25,,,,,,,
1693,-0.462297403,0.589111111,,2,"860,000",0.3,,,,,,,
1694,-0.450381582,0.601111111,,2,"860,000",0.35,,,,,,,
1695,-0.330880001,0.622,,2,"860,000",0.4,,,,,,,
1696,-0.207416334,0.639555556,,2,"860,000",0.45,,,,,,,
1697,-0.201621617,0.661555556,,2,"860,000",0.5,,,,,,,
1698,-0.626498164,0.585777778,,2,"870,000",0.25,,,,,,,
1699,-0.563375718,0.588444444,,2,"870,000",0.3,,,,,,,
1700,-0.396943516,0.613333333,,2,"870,000",0.35,,,,,,,
1701,-0.341131476,0.630444444,,2,"870,000",0.4,,,,,,,
1702,-0.180256818,0.633555556,,2,"870,000",0.45,,,,,,,
1703,-0.221706901,0.648444444,,2,"870,000",0.5,,,,,,,
